id,assetCode,name,productType,introduce,picture,ctId,ctName,shelfTime,price,tags,tagsStr,sceneCode,sceneName,create_time,priceRegList,industryZone,dataType,industryCode,industryStr,siteCode,siteStr,productTypeDesc,priceDesc,updateFrequency,startTime,endTime,sourceText,picture_url
1749968105988861952,0041000009PR015199,网络零售分析报告,dataSet,报告对区域网络零售规模、品牌、评论、竞品进行分析，深入分析网络零售的优势行业、热销单品、农产品、重点网商和在线餐饮的发展趋势，全景式展现区域网络零售发展全貌。可输出河南省、市、县各层级的月度、季度、半年度、年度、重要节日网络零售分析报告。,exchange-data-report/2024/01/24/20240124172207A185_【定稿】君友数字Logo 竖版.png,1649276556285231105,河南君友数字科技有限公司,2024-01-26 09:12:08,50000.0,"19,99",其他,,"三农,零售",,,,公共数据,09,零售,95,智慧岛,,,MONTH,2021-01-01,,授权采集,https://market.zzbdex.com/exchange-data-report/2024/01/24/20240124172207A185_【定稿】君友数字Logo 竖版.png
1699630680849809408,0341010017PS014511,2013-2021年开封市杞县大蒜种植分布图,dataSet,本数据产品为2013-2021年开封市杞县大蒜种植分布图，2主要是通过以卫星遥感影像为数据源，再利用模型算法提取2013-2021年杞县大蒜的种植分布情况，并制作出图。,exchange-data-file/2023/09/26/20230926093353A021_2013-2021年开封市杞县大蒜种植分布图.jpg,1639071694436044801,中科光启空间信息技术有限公司,2023-10-16 08:49:36,88000.0,22,遥感信息,,"三农,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2013-01-01,2021-12-31,授权采集,https://market.zzbdex.com/exchange-data-file/2023/09/26/20230926093353A021_2013-2021年开封市杞县大蒜种植分布图.jpg
1638488496861224960,0041000017DE000155,全国矿山开发尾矿库制图,dataSet,全国范围内指定区域矿山尾矿库分布数据及图件。,exchange-data-report/2023/03/22/20230322204733A011_矿山.png,1635531324284641281,河南省地质研究院,2023-03-22 20:47:46,500.0,"99,14",其他,,环保,,,,公共数据,17,时空,00,河南省,,,NO,2020-01-01,,授权采集,https://market.zzbdex.com/exchange-data-report/2023/03/22/20230322204733A011_矿山.png
2006221273527083008,0041010503PI101807,郑州市科技企业核验数据元件,dataApi,"该产品基于郑州市相关部门数据开发形成，金融机构得到用户授权后可以通过统一社会信用代码查询企业科技核验情况。赋能反洗钱、信贷审核等场景，防范金融风险。API接口设计简洁高效，支持快速数据查询与返回，确保金融机构在业务办理过程中能够及时获取所需企业信息，提升业务处理效率和准确性。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2026-01-07 10:56:23,1.0,01,企业信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1958823961042767872,0041020299PS100337,真人口播视频,dataSet,"1.竖屏
2.视频辨率720P+（视频原片详细参数见截图）
3.画面中没有logo、水印、字幕、边框
4.视频长度大于 10s，无剪辑痕迹，画面流畅连贯，避免拼接断层影响观感。
5.大多数无背景音乐，突出人声清晰度，方便后期按需搭配音效或配乐。
6.真实拍摄，非AI生成。",exchange-data-file/真人口播视频集.jpg,1686955527386587138,中算（河南）数字科技有限公司,2025-11-30 19:23:10,18000.0,"29,99","数智营销,其他",,综合,,,,,99,其他,20,人工智能,,,DAY,2020-08-01,,授权采集,https://market.zzbdex.com/exchange-data-file/真人口播视频集.jpg
1773230758819418112,0011010503PI015616,存量洞察,dataApi,适用于流量筛选、外呼等场景、风控前置，用于流量筛选、注册、申请,,1749271896853237761,北京羽乐创新科技有限公司,2024-07-09 15:56:42,0.05,"03,99","个人信息,其他",,金融,,[],,公共数据,03,金融,15,金融,,/次,WEEK,2022-01-01,,"经营生产,授权采集",
1749968126657171456,0041000001PR015200,农产品网络零售分析报告,dataSet,报告聚焦区域农产品网络零售发展，围绕优势行业、优势类别、热销单品、主要渠道、重点店铺进行由表及里、层层递进式分析，多维度呈现农产品上行发展态势，探索以数字农产品赋能乡村振兴发展路径。可输出河南省、市、县各层级的月度、季度、半年度、年度、重要节日农产品网络零售分析报告。,exchange-data-report/2024/01/24/20240124172350A186_【定稿】君友数字Logo 竖版.png,1649276556285231105,河南君友数字科技有限公司,2024-01-26 09:11:26,40000.0,"08,19,99",其他,,"三农,政务,零售,企服",,,,公共数据,01,三农,01,三农,,,MONTH,2021-01-01,,授权采集,https://market.zzbdex.com/exchange-data-report/2024/01/24/20240124172350A186_【定稿】君友数字Logo 竖版.png
1699630681417265152,0341010017PS014399,2019年河南省尉氏县夏季作物种植分布图,dataSet,本数据产品为2019年河南省尉氏县夏季作物种植分布图，数据来源：卫星高分6。通过以卫星遥感影像为数据源，再利用模型算法分别提取河南尉氏县夏季作物的种植分布情况，并制作出图。,exchange-data-file/2023/09/26/20230926093420A022_2019年河南省尉氏县夏季作物种植分布图.jpg,1639071694436044801,中科光启空间信息技术有限公司,2023-10-16 08:49:33,88000.0,22,遥感信息,,"三农,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2019-02-01,2019-08-31,授权采集,https://market.zzbdex.com/exchange-data-file/2023/09/26/20230926093420A022_2019年河南省尉氏县夏季作物种植分布图.jpg
1638488519032315904,0041000099DE000122,全国矿山开发废石堆制图,dataSet,全国范围内指定区域矿山废石堆分布数据及图件。,exchange-data-report/2023/03/22/20230322203555A011_矿山.png,1635531324284641281,河南省地质研究院,2023-03-22 20:43:09,500.0,"14,99",其他,,综合,,,,公共数据,99,其他,00,河南省,,,NO,2000-01-01,,授权采集,https://market.zzbdex.com/exchange-data-report/2023/03/22/20230322203555A011_矿山.png
2006217502298333184,0041010503PI101795,郑州市企业四要素核验数据元件,dataApi,"该产品基于郑州市企业数据开发形成，金融机构得到用户授权后可以通过姓名、身份证号、统一社会信用代码查询企业四要素核验情况。赋能反洗钱、信贷审核等场景，防范金融风险。API接口设计简洁高效，支持快速数据查询与返回，确保金融机构在业务办理过程中能够及时获取所需企业信息，提升业务处理效率和准确性。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2026-01-07 10:55:17,1.0,01,企业信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1958812636447133696,0041020211PS100308,全球权威新闻资讯图片 数据集,dataSet,"1）数据格式：短边分辨率≥1024分辨率，png或jpg格式；可提供图片标签，及对图片内容的文本描述；
2）图像来源：实拍图；
3）图像内容：合法合规，不涉及敏感内容；
4）图像质量：图像清晰，无明显噪点；图像内容干净，无歧义内容；图像非拼图；",exchange-data-file/新闻图片数据集.jpg,1686955527386587138,中算（河南）数字科技有限公司,2025-11-30 19:22:52,20000.0,"26,27,29,30,99","商业洞察,客群洞察,数智营销,AI智能,其他",,"三农,金融,交通,住建,时空,政务",,,,,11,通信,20,人工智能,,,DAY,2020-08-01,,授权采集,https://market.zzbdex.com/exchange-data-file/新闻图片数据集.jpg
1773230773859094528,0011010503PI015550,邦企查,dataApi,"基于羽乐科技企业信息库，核验全网企业名称、企业电话及企业地址，核验一致性信息，为金融机构降本增效。
应用场景：适用各类信贷反欺诈场景单位信息一致性核验，包括：信用卡发卡审批、消费贷款审批、企业主贷款审批、保险核保审批、汽车金融贷款审批等。",,1749271896853237761,北京羽乐创新科技有限公司,2024-07-09 15:56:35,0.5,"03,99","个人信息,其他",,金融,,[],,公共数据,03,金融,15,金融,,/次,WEEK,2022-01-01,,"经营生产,授权采集",
1749968136492814336,0041000002PR015222,重点类目网络零售监测报告,dataSet,家电、服装等重点类目网络零售是当前消费市场的重要组成部分，通过对供给端的监测可以反映出当前重点类目的消费趋势，为政府部门制定促进消费政策提供数据支撑。本报告以家电、服装等重点类目网络零售为切入点，通过对全国各地的重点类目网络零售数据进行分类、分区域分析，洞察区域重点类目发展概况，为政府部门提供全面的消费市场数据，帮助其评估当前重点类目消费趋势，制定有效的促消费政策。同时，也可为企业经营决策提供支撑。,exchange-data-report/2024/01/24/20240124172428A195_【定稿】君友数字Logo 竖版.png,1649276556285231105,河南君友数字科技有限公司,2024-01-26 09:11:22,30000.0,"10,19,99",其他,,"制造,政务,零售,企服",,,,公共数据,02,制造,95,智慧岛,,,MONTH,2021-01-01,,授权采集,https://market.zzbdex.com/exchange-data-report/2024/01/24/20240124172428A195_【定稿】君友数字Logo 竖版.png
1699630681994854400,0341010017PS014500,2020年河南省禹州市道地药材种植分布图,dataSet,本数据产品为2020年河南省禹州市道地药材种植分布图，影像来源：卫星哨兵2；分辨率：10m。本项数据产品是2020年期间针对许昌市禹州地区使用多光谱遥感数据分析药材分布、长势监测及收获期预测。,exchange-data-file/2023/09/26/20230926093456A023_2020年河南省禹州市道地药材种植分布图.jpg,1639071694436044801,中科光启空间信息技术有限公司,2023-10-16 08:49:30,88000.0,22,遥感信息,,"三农,金融,政务,医疗,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2020-01-01,2020-12-31,授权采集,https://market.zzbdex.com/exchange-data-file/2023/09/26/20230926093456A023_2020年河南省禹州市道地药材种植分布图.jpg
1638488513687707648,0041000013DE000133,全国矿山开发露天开采面制图,dataSet,全国范围内指定区域矿山露天开采范围分布数据及图件。,exchange-data-report/2023/03/22/20230322203932A010_13河南某区域露天开采面.JPG,1635531324284641281,河南省地质研究院,2023-03-22 20:43:06,500.0,"14,99",其他,,环保,,,,公共数据,13,环保,00,河南省,,,NO,2020-01-01,,授权采集,https://market.zzbdex.com/exchange-data-report/2023/03/22/20230322203932A010_13河南某区域露天开采面.JPG
2006217501912457216,0041010503PI101874,郑州市企业法人对外投资企业数量查验数据元件,dataApi,"该产品基于郑州市企业数据开发形成，金融机构得到用户授权后可以通过姓名、身份证号查询企业法人对外投资数量情况。赋能反洗钱、信贷审核等场景，防范金融风险。API接口设计简洁高效，支持快速数据查询与返回，确保金融机构在业务办理过程中能够及时获取所需企业信息，提升业务处理效率和准确性。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2026-01-07 10:54:48,1.0,03,个人信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1970673288856821760,0041020220PS100500,全国本专类院校职业考试题库数据集,dataSet,"1.数据来源：全国各大中专院校专业课程教材的配套试题，覆盖2万多个专业课程；职业题库来源于各种职业资格考试，如会计类（会计师、税务师等），法律类（司法考试、律师资格考试等）、医学类（医师资格证、执业医师等）、工程类（造价工程师等）、公务员考试等。
2.数据分类：分类有两级，一级分类主要按照金融、法律、医学、计算机、工程等，二级分类主要是按照大学专业课程或职业考试类型，如《会计学原理》，《2021级建筑专业限选课-建筑CAD》，“会计师资格证”等。",exchange-data-file/本传院系职业考试试题集.jpg,1686955527386587138,中算（河南）数字科技有限公司,2025-11-30 19:22:08,35000.0,80,教育,,教育,,,,,20,教育,20,人工智能,,,MONTH,2020-08-01,,授权采集,https://market.zzbdex.com/exchange-data-file/本传院系职业考试试题集.jpg
1749968152398835712,0041000018PR015255,人才需求预测服务,dataSet,为提升人才培养质量、助力社会经济发展，解决人才培养滞后于产业发展的问题，君友数字分别从人才供给侧与需求侧出发，通过监测海量企业招聘数据及高校毕业生数据，重点分析人才的供给与需求现状，构建“社会人才供需动态均衡模型”，计算出专业人才供需匹配指数，并完成岗位画像和人才画像，从“质”和“量”两方面深入分析，进而为解决高校人才培养与企业需求“两张皮”问题提供可行性建议。,exchange-data-report/2024/01/24/20240124171600A191_【定稿】君友数字Logo 竖版.png,1649276556285231105,河南君友数字科技有限公司,2024-01-26 09:11:13,100000.0,"23,03,99","个人信息,其他",,"政务,教育",,,,公共数据,18,企服,17,政务,,,NO,2022-01-01,,授权采集,https://market.zzbdex.com/exchange-data-report/2024/01/24/20240124171600A191_【定稿】君友数字Logo 竖版.png
1699630682562310144,0341010017PS014499,2020年信阳市耕地质量等级监测卫星遥感影像,dataSet,本数据产品为2020年信阳市耕地质量等级监测卫星遥感影像，本项数据产品基于土地确权信息使用多光谱遥感影像分析土壤成分的耕地等级，并制作出图。,exchange-data-file/2023/09/26/20230926093542A024_2020年信阳市耕地质量等级监测卫星遥感影像.jpg,1639071694436044801,中科光启空间信息技术有限公司,2023-10-16 08:49:26,88000.0,22,遥感信息,,"三农,制造,住建,交通,政务,能源,环保",,,,公共数据,17,时空,00,河南省,,,NO,2020-01-01,2020-12-31,授权采集,https://market.zzbdex.com/exchange-data-file/2023/09/26/20230926093542A024_2020年信阳市耕地质量等级监测卫星遥感影像.jpg
1638488518419947520,0041000013DE000144,全国矿山开发中转场制图,dataSet,全国范围内指定区域矿山中转场分布数据及图件。,exchange-data-report/2023/03/22/20230322204226A012_矿山.png,1635531324284641281,河南省地质研究院,2023-03-22 20:43:02,500.0,"14,99",其他,,环保,,,,公共数据,13,环保,00,河南省,,,NO,2020-01-01,,授权采集,https://market.zzbdex.com/exchange-data-report/2023/03/22/20230322204226A012_矿山.png
2006217501456338944,0041010503PI101863,郑州市企业法人风险核验数据元件,dataApi,"该产品基于郑州市企业数据开发形成，金融机构得到用户授权后可以通过姓名、身份证号查询企业法人风险核验情况。赋能反洗钱、信贷审核等场景，防范金融风险。API接口设计简洁高效，支持快速数据查询与返回，确保金融机构在业务办理过程中能够及时获取所需企业信息，提升业务处理效率和准确性。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2026-01-07 10:54:14,1.0,03,个人信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1739189073671098368,0041000001PS015133,农产品价格数据,dataSet,农产品价格数据可应用于分析市场供求情况、价格波动趋势预测、辅助政府和企业决策、预测未来市场趋势等领域,exchange-data-file/2023/12/25/20231225155930A143_【定稿】君友数字Logo 竖版.png,1649276556285231105,河南君友数字科技有限公司,2023-12-25 17:13:36,50000.0,"19,10,08,99",其他,,"三农,政务,零售,企服",,,,公共数据,01,三农,01,三农,,,DAY,2020-01-01,,授权采集,https://market.zzbdex.com/exchange-data-file/2023/12/25/20231225155930A143_【定稿】君友数字Logo 竖版.png
1699630683097956352,0341010017PS014488,2021年洛阳市新安县地类变化监测卫星遥感影像,dataSet,本数据产品为2021年洛阳市新安县地类变化监测卫星遥感影像，通过分析对比前后多年影像，对新安县基本农田、矿山监测、生态保护红线、土地利用类型进行对比变化分析，分析地类变化。,exchange-data-file/2023/09/26/20230926093605A025_2021年洛阳市新安县地类变化监测卫星遥感影像.jpg,1639071694436044801,中科光启空间信息技术有限公司,2023-10-16 08:49:07,88000.0,22,遥感信息,,"三农,住建,交通,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2015-08-01,2021-12-31,授权采集,https://market.zzbdex.com/exchange-data-file/2023/09/26/20230926093605A025_2021年洛阳市新安县地类变化监测卫星遥感影像.jpg
1638488520206721024,0041000013DE000066,地质灾害已发区查询,dataSet,河南省已发生的崩塌、滑坡、泥石流位置。,exchange-data-report/2023/03/22/20230322195835A010_地质灾害查询.png,1635531324284641281,河南省地质研究院,2023-03-22 20:26:35,2000.0,"14,99",其他,,环保,,,,公共数据,13,环保,00,河南省,,,NO,2020-01-01,,授权采集,https://market.zzbdex.com/exchange-data-report/2023/03/22/20230322195835A010_地质灾害查询.png
2006217501062074368,0041010503PI101852,郑州市股东风险核验数据元件,dataApi,"该产品基于郑州市企业数据开发形成，金融机构得到用户授权后可以通过身份证号/统一社会信用代码查询个人股东风险核验情况。赋能反洗钱、信贷审核等场景，防范金融风险。API接口设计简洁高效，支持快速数据查询与返回，确保金融机构在业务办理过程中能够及时获取所需个人信息，提升业务处理效率和准确性。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2026-01-07 10:54:09,1.0,03,个人信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1739187042383474688,0041000002PR015211,河南省镇平县特色产业发展报告,dataSet,从产业发展基础、玉雕产业发展现状、玉雕产业市场行情、县域特色产业集群问题剖析、玉雕产业发展建议等方面，对镇平县特色产业发展情况进行剖析，提出相应的发展建议，包括政府支持政策、人才培养、技术创新、品牌推广、市场拓展等方面的具体措施，以促进玉雕产业的进一步发展。具体来看，产业发展基础主要介绍镇平县的经济地理位置、资源禀赋、人口人才等基础情况，分析镇平县产业发展的优势和劣势；玉雕产业发展现状详细介绍镇平县玉雕产业的历史渊源、发展现状、产业链条等情况，包括玉雕技艺传承情况、企业数量和规模、产品特色和市场竞争力等方面的分析；玉雕产业市场行情对国内外玉雕市场进行分析，包括市场规模、市场需求、市场竞争状况等方面的情况，为镇平县玉雕产业的发展提供市场参考和发展方向；县域特色产业集群问题剖析对镇平县特色产业集群的发展情况进行剖析，包括玉雕企业之间的合作与竞争关系、供应链和价值链的构建情况、产业协同创新等内容。,exchange-data-report/2023/12/25/20231225153740A142_【定稿】君友数字Logo 竖版.png,1649276556285231105,河南君友数字科技有限公司,2023-12-25 17:13:07,100000.0,"19,99,10",其他,,"三农,制造,零售,企服",,,,公共数据,02,制造,95,智慧岛,,,MONTH,2021-01-01,,授权采集,https://market.zzbdex.com/exchange-data-report/2023/12/25/20231225153740A142_【定稿】君友数字Logo 竖版.png
1699630679282364416,0341010017PS014544,2020年四川省苍溪县地物分布卫星遥感影像,dataSet,本数据产品为2020年四川省苍溪县地物分布卫星遥感影像，影像来源：卫星高分6，分辨率:2m。主要是根据苍溪县提供的各类数据，结合矢量路网，行政边界及卫星地图，根据算法模型分析后，制作出的苍溪县土地利用分类图。,exchange-data-file/2023/09/26/20230926093634A026_dc121b9ab9b4db1917c78fa305d0042.jpg,1639071694436044801,中科光启空间信息技术有限公司,2023-10-16 08:49:04,88000.0,22,遥感信息,,"三农,制造,住建,交通,文旅,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2020-01-01,2020-12-31,授权采集,https://market.zzbdex.com/exchange-data-file/2023/09/26/20230926093634A026_dc121b9ab9b4db1917c78fa305d0042.jpg
1638488514866307072,0041000017DE000077,全国夜光遥感指示的城市发展,dataSet,指定区域内各城市夜光遥感影像图。,exchange-data-report/2023/03/22/20230322195124A008_夜光遥感.png,1635531324284641281,河南省地质研究院,2023-03-22 19:52:54,3000.0,22,遥感信息,,时空,,,,公共数据,17,时空,03,遥感,,,NO,1992-01-01,,授权采集,https://market.zzbdex.com/exchange-data-report/2023/03/22/20230322195124A008_夜光遥感.png
2006217500649971712,0041010503PI101841,郑州市股东对外投资企业数量查询数据元件,dataApi,"该产品基于郑州市企业数据开发形成，金融机构得到用户授权后可以通过身份证号/统一社会信用代码查询企业股东对外投资数量情况。赋能反洗钱、信贷审核等场景，防范金融风险。API接口设计简洁高效，支持快速数据查询与返回，确保金融机构在业务办理过程中能够及时获取所需企业信息，提升业务处理效率和准确性。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2026-01-07 10:53:48,1.0,03,个人信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1655505117068832768,0041000009PR009588,河南省网络零售数据分析报告,dataSet,基于全国及地区优势电商平台零售数据统计分析所得，核心指标有网络零售额、实物商品网络零售额、非实物商品网络零售额、农产品网络零售额、直播零售额、帮扶产品零售额，分析维度有行政区划（省市县）、行业分类、网商、单品等。,exchange-data-report/2023/11/10/20231110165836A004_网络零售数据报告示例图片.png,1649276556285231105,河南君友数字科技有限公司,2023-11-10 17:02:55,20000.0,"08,19,23",,,"三农,文旅,零售,教育",,,,公共数据,09,零售,95,智慧岛,,,MONTH,2021-01-01,,授权采集,https://market.zzbdex.com/exchange-data-report/2023/11/10/20231110165836A004_网络零售数据报告示例图片.png
1699630684154920960,0341010017PS014466,2018年河南省驻马店市正阳县花生种植分布图,dataSet,本数据产品为2018年河南省驻马店市正阳县花生种植分布图，通过多光谱遥感影像分析正阳县花生种植分布，并通过对比分析灾前灾后影像对花生受灾情况进行分析出图。,exchange-data-file/2023/09/26/20230926093721A027_2018年河南省驻马店市正阳县花生种植分布图.jpg,1639071694436044801,中科光启空间信息技术有限公司,2023-10-16 08:49:00,88000.0,22,遥感信息,,"三农,政务,能源,环保",,,,公共数据,17,时空,00,河南省,,,NO,2018-01-01,2018-12-31,授权采集,https://market.zzbdex.com/exchange-data-file/2023/09/26/20230926093721A027_2018年河南省驻马店市正阳县花生种植分布图.jpg
1638488514274910208,0041000099DE000099,全国土地利用,dataSet,指定区域内1:25万土地利用分布数据及图件。,exchange-data-report/2023/03/22/20230322192809A005_土地利用分布.png,1635531324284641281,河南省地质研究院,2023-03-22 19:37:33,8000.0,"08,14",,,综合,,,,公共数据,99,其他,00,河南省,,,NO,2020-01-01,,授权采集,https://market.zzbdex.com/exchange-data-report/2023/03/22/20230322192809A005_土地利用分布.png
2006217500255707136,0041010503PI101830,郑州市企业用水欠缴情况查询数据元件,dataApi,"该产品基于郑州市用水数据开发形成，金融机构得到用户授权后可以通过统一社会信用代码查询企业用水欠缴情况情况。赋能反洗钱、信贷审核等场景，防范金融风险。API接口设计简洁高效，支持快速数据查询与返回，确保金融机构在业务办理过程中能够及时获取所需企业信息，提升业务处理效率和准确性。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2026-01-07 10:50:23,1.0,01,企业信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1655505246675906560,0041000009PA009677,河南省网络零售大数据监测平台,dataApp,入选商务部“商务大数据监测预测预警典型案例”；被河南省工业和信息化厅认定为河南省优秀大数据产品。,exchange-data-app/2023/11/10/20231110163614A002_河南网络零售大数据监测平台首页.png,1649276556285231105,河南君友数字科技有限公司,2023-11-10 16:49:45,300000.0,"19,23,08",,,"三农,零售,企服,综合",,,,公共数据,09,零售,95,智慧岛,,,MONTH,2021-01-01,,授权采集,https://market.zzbdex.com/exchange-data-app/2023/11/10/20231110163614A002_河南网络零售大数据监测平台首页.png
1699630684600741888,0341010017PS014455,2018年河南省焦作市温县山药种植分布图,dataSet,本数据产品为2018年河南省焦作市温县山药种植分布图，使用高分辨率多光谱遥感影像结合纹理特征和光谱特征，结合地面采样点使用机器学习方法综合分析河南省焦作市温县山药的种植分布制作出图，并进一步通过NDVI等指数计算山药长势。,exchange-data-file/2023/09/26/20230926093749A028_2018年河南省焦作市温县山药种植分布图.jpg,1639071694436044801,中科光启空间信息技术有限公司,2023-10-16 08:48:46,88000.0,22,遥感信息,,"三农,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2018-01-01,2018-12-31,授权采集,https://market.zzbdex.com/exchange-data-file/2023/09/26/20230926093749A028_2018年河南省焦作市温县山药种植分布图.jpg
1638488519602741248,0041000017DE000088,基于DEM提取的中国流域河网数据,dataSet,指定区域内流域及河网数据。,exchange-data-report/2023/03/22/20230322193602A007_流域河网.png,1635531324284641281,河南省地质研究院,2023-03-22 19:37:28,8000.0,"99,21",其他,,时空,,,,公共数据,17,时空,00,河南省,,,NO,2000-01-01,,授权采集,https://market.zzbdex.com/exchange-data-report/2023/03/22/20230322193602A007_流域河网.png
2006217499858309120,0041010503PI101829,郑州市企业用水使用时间特征数据元件,dataApi,"该产品基于郑州市用水数据开发形成，金融机构得到用户授权后可以通过统一社会信用代码查询企业用水使用时间特征情况。赋能反洗钱、信贷审核等场景，防范金融风险。API接口设计简洁高效，支持快速数据查询与返回，确保金融机构在业务办理过程中能够及时获取所需企业信息，提升业务处理效率和准确性。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2026-01-07 10:48:30,1.0,01,企业信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1699630685094445056,0341010017PS014444,2018年河南省灵宝市苹果种植分布图,dataSet,本数据产品为2018年河南省灵宝市苹果种植分布图，使用高分辨率多光谱遥感影像结合纹理特征和光谱特征，结合地面采样点，使用机器学习方法综合分析河南省灵宝市域内苹果种植分布，并制作出图。,exchange-data-file/2023/09/26/20230926093809A029_2018年河南省灵宝市苹果种植分布图.jpg,1639071694436044801,中科光启空间信息技术有限公司,2023-10-16 08:48:42,88000.0,22,遥感信息,,"三农,政务,能源,环保",,,,公共数据,17,时空,00,河南省,,,NO,2018-01-01,2018-12-31,授权采集,https://market.zzbdex.com/exchange-data-file/2023/09/26/20230926093809A029_2018年河南省灵宝市苹果种植分布图.jpg
1638488520810700800,0041000001DE000044,土壤有益元素遥感地球化学反演查询,dataSet,河南省土壤有益元素图,exchange-data-report/2023/03/22/20230322191609A002_土壤有益元素.png,1635531324284641281,河南省地质研究院,2023-03-22 19:19:06,10000.0,"08,22",遥感信息,,三农,,,,公共数据,01,三农,00,河南省,,,NO,2020-01-01,,授权采集,https://market.zzbdex.com/exchange-data-report/2023/03/22/20230322191609A002_土壤有益元素.png
2006217499451461632,0041010503PI101818,郑州市高新技术企业核验数据元件,dataApi,"该产品基于郑州市相关部门数据开发形成，金融机构得到用户授权后可以通过统一社会信用代码查询企业高新技术核验情况。赋能反洗钱、信贷审核等场景，防范金融风险。API接口设计简洁高效，支持快速数据查询与返回，确保金融机构在业务办理过程中能够及时获取所需企业信息，提升业务处理效率和准确性。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2026-01-07 10:46:53,1.0,03,个人信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1699630685519294464,0341010017PS014433,2018年河南省扶沟县蔬菜种植分布图,dataSet,"本数据产品为2018年河南省扶沟县蔬菜种植分布图，通过多光谱遥感影像分析周口市扶沟县蔬菜分布得出种植分布图，并进一步通过NDVI等指数计算蔬菜长势。
",exchange-data-file/2023/09/26/20230926093943A030_2018年河南省扶沟县蔬菜种植分布图.jpg,1639071694436044801,中科光启空间信息技术有限公司,2023-10-16 08:48:39,88000.0,22,遥感信息,,"三农,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2018-01-01,2018-12-31,授权采集,https://market.zzbdex.com/exchange-data-file/2023/09/26/20230926093943A030_2018年河南省扶沟县蔬菜种植分布图.jpg
1638488515466092544,0041000013DE000055,土壤有害元素遥感地球化学反演查询,dataSet,河南省土壤有害元素图,exchange-data-report/2023/03/22/20230322191846A001_土壤有害元素.png,1635531324284641281,河南省地质研究院,2023-03-22 19:19:01,10000.0,"08,22",遥感信息,,环保,,,,公共数据,13,环保,00,河南省,,,NO,2020-01-01,,授权采集,https://market.zzbdex.com/exchange-data-report/2023/03/22/20230322191846A001_土壤有害元素.png
2006217499051941888,0041010503PI102101,郑州市企业股东及出资占比查询数据元件,dataApi,"该产品基于郑州市企业数据开发形成，金融机构得到用户授权后可以通过统一社会信用代码查询企业股东及出资占比情况。赋能反洗钱、信贷审核等场景，防范金融风险。API接口设计简洁高效，支持快速数据查询与返回，确保金融机构在业务办理过程中能够及时获取所需企业信息，提升业务处理效率和准确性。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2026-01-07 10:42:36,1.0,01,企业信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
