uid,registrationDataName,productImage,dataContentIntroduction,industryClassification,dataProvisionMethod,Negotiable,sjType
465ed17f827844c799cfd4b10f70443c,河北省廊坊市-居民服务业-燃气加气站查询,918f348712cc49e28ca6a1d415717d57,燃气加气站查询显示廊坊市燃气加气站的分布位置、加气类型（如天然气、液化石油气等）、营业时间、联系电话等信息，方便燃气车辆用户及时找到加气站进行加气。,5182539c31a811f0a22c0242ac120012,0,面议,预上架
1bf5229a4d8645ee82b5e887f66af80e,河北省廊坊市-居民服务业-社保卡网点查询,c64cdb026f9d4cdeb37292ca544eefe8,社保卡网点查询帮助用户查找廊坊市内社保卡服务网点的地址、联系电话等信息，方便参保人员办理社保卡相关业务。,5182539c31a811f0a22c0242ac120012,0,面议,预上架
8e02ea46e5b94413b48bb1a5f393cfeb,河北省廊坊市-居民服务业-殡仪馆查询,40b70e516a6f49369b40f06d3d7f255c,帮助用户查找廊坊当地殡仪馆的相关信息，如地址、联系电话等，方便用户在有丧葬事宜需求时能快速获取信息并进行咨询和安排。,5182539c31a811f0a22c0242ac120012,0,面议,预上架
9c670a9e859147bf975762798986c437,河北省廊坊市-居民服务业-医保定点药店查询,1930c7c0da7d485a82e355134a85da62,医保定点药店显示廊坊市经医保部门认定的定点药店名单，包括药店地址、联系电话等信息，方便参保人员凭医保卡在定点药店购买药品，享受医保报销待遇。,5182539c31a811f0a22c0242ac120012,0,面议,预上架
c4e41b78e7a3430883fef90c128c058d,河北省廊坊市-其他金融业-商业保险极速理赔服务产品,6ea6dcdf35534f898ac01cb736489ee9,以投保人医保数据为支撑，场景运营机构在获得医保数据资源授权后，经投保人确认授权，按照商业保险公司的理赔算法，依据投保人相关的参保信息、缴费信息、诊疗记录等数据，进行理赔计算，以数据接口的形式将理赔结果反馈给商业保险公司，达到帮助商业保险公司极速理赔的目标。,5135600b31a811f0a22c0242ac120012,0,面议,预上架
403fcf20be48439ea7f39fdebd14410d,保定市竞秀区-专业技术服务业-城市道路病害检测和分类数据集,defaultProductThumbnail,该数据产品为河北九华勘查测绘有限责任公司在项目生产过程中，利用三维探地雷达系统采集高分辨率雷达图谱数据，建立涵盖空洞、脱落等道路病害数据集，赋能城市道路预防性养护、地下塌陷风险预警、智慧管网管理等,5158270831a811f0a22c0242ac120012,2,面议,预上架
7c348d3720374180b3ebd16774c5102e,河北省廊坊市-其他金融业-商业保险监管审核服务产品,2040ace912a544fa831d3878150f68a2,以投保人医保数据为支撑，场景运营机构在获得医保数据资源授权后，对医保数据进行清洗、转换、脱敏、整合和分析，形成监管审核报告，将报告反馈给商业保险公司参考，达到帮助商业保险公司进行监管预警，合理规避骗保等风险的目标。,5135600b31a811f0a22c0242ac120012,0,面议,预上架
97c80fa2d0234e9fb7ca87db0cd2a35f,河北省廊坊市-其他金融业-商业保险直赔服务产品,223d08f8327e42e78044dcba79da038c,以投保人医保数据为支撑，场景运营机构在获得医保数据资源授权后，经投保人确认授权，按照商业保险公司的理赔算法，依据投保人相关的参保信息、缴费信息、诊疗记录等数据，进行理赔计算，以数据接口的形式将理赔结果反馈给商业保险公司，达到帮助商业保险公司直赔目标。,5135600b31a811f0a22c0242ac120012,0,面议,预上架
7351c9268c4744e3a2a61fb31b1974e2,河北省承德市-其他金融业-承德市融资信用服务平台,defaultProductThumbnail,企业融资信用平台内企业信用数据,5135600b31a811f0a22c0242ac120012,0,面议,预上架
0374a483100d4770a4ab064563ce9c6b,河北省廊坊市-其他金融业-商业保险投保核保服务产品,34aaa8ea28e74dbc98693068009ccb0f,以投保人医保数据为支撑，在获得医保数据资源授权后，经投保人确认授权，将投保人相关的参保信息、缴费信息、诊疗记录等医保数据进行清洗、转换、脱敏、整合和分析，形成核查报告，将报告反馈给商业保险公司参考，达到帮助商业保险公司对投保人信息进行详细核查，合理规避投保风险的目标。,5135600b31a811f0a22c0242ac120012,0,面议,预上架
4a2908f871a0470a94ccf08fde181f69,河北省廊坊市-其他金融业-商业保险出险识别服务产品,24f43678da0b4538aef3da4c45529d7e,以医保数据为支撑，获得医保数据资源授权，就医患者完成住院登记后，由服务平台通过接口向商业保险公司发起投保人员识别的通知，由商业保险公司核实确认，服务平台向商业保险公司提供该投保人员本次就医情况，辅助商保公司提供客户关怀、报案提醒等服务，实现帮助商业保险公司提升服务质量的目标。,5135600b31a811f0a22c0242ac120012,0,面议,预上架
7f176b6f3c82451fb117475e45cb1637,河北省廊坊市-其他金融业-商业保险出险调查服务产品,c8f7e73beff5442497f996ee5a90a0cc,以投保人医保数据为支撑，场景运营机构获得医保数据资源授权，商业保险公司可以通过出险调查服务，实现对投保人员案件的实时核查以及对医疗信息的真实性核查，以出险调查报告的形式提供给商业保险公司，可帮助商业保险公司降低理赔调查的信息采集成本、提升核赔效率，有效降低骗保风险及运营成本。,5135600b31a811f0a22c0242ac120012,0,面议,预上架
d85f0ccf29f74229aff4103888053d78,河北省廊坊市大厂县-电力热力燃气及水生产和供应业-大厂回族自治县夏垫镇域电动汽车充电基础设施数据集,547f0ad74a8e449699b6f3ef2a4461bb,"""核心逻辑：整合已明确的祁福佳苑、路劲阳光城等5个核心站点数据（位置、运营方、桩型、公开桩数），对接国家电网、特来电、依威能源的实时后台数据，开发微信小程序、公众号功能模块，以世茂·萨拉曼卡（特来电超级充电站）、东方丽城（特来电站点）为核心，打包夏垫镇充电基建数据，与新能源车企（比亚迪、等）、汽车经销商企业（廊坊百裕汽车服务有限公司、大厂县聚京汽车销售有限公司）合作，打造“购车+本地补能”一站式服务。
用户体验：居民打开工具可直接查看“距离最近的空闲充电桩”“充电桩功率（快充、慢充）”“停车是否免费”，支持导航直达、预约充电（避免排队），同步推送“飞线充电安全警示”及小区内充电棚使用指引（如祁福佳苑300㎡停车棚位置）。
落地关键：新能源车企“夏垫区域补能配套合作”场景
- 合作模式：车企向夏垫镇购车用户赠送“本地充电优惠券”（定向用于镇内站点），同时联合运营方在车企4S店（可选址路劲、世茂底商）增设“小型补能点”，补充现有站点覆盖盲区，实现“车企引流+居民受益+充电站点增收”三方共赢。""",5085be8e31a811f0a22c0242ac120012#@#5093c5bc31a811f0a22c0242ac120012,0,面议,预上架
c7114705d292412aa301b78b1750f3b4,河北省廊坊市固安县-其他金融业-企业招商选址服务产品,908a63b3f39e4f0487cd3ba68d577484,"""本产品聚焦企业招商选址核心痛点，依托区域产业布局、市场潜力、资源禀赋、配套设施、政策红利等多维度数据，结合目标企业行业特性与发展需求，构建科学选址评估模型。通过量化分析区域产业链匹配度、人才供给、交通物流、营商环境等关键指标，精准筛选高适配选址区域，为企业提供选址可行性报告、风险评估及优化建议。
同时为政府招商部门、企业选址输出企业选址偏好分析、招商方向指引，助力政企精准对接，降低企业选址成本与经营风险，提升政府招商效率与匹配度，实现产业资源高效整合与区域经济高质量发展。""",5135600b31a811f0a22c0242ac120012,0,面议,预上架
fdde03675227429cbedd9877d959a380,河北省定州市-商务服务业-A级纳税人核验接口,189d59301c374f38adbdab65c4cb7a7b,本产品是基于定州市数据和政务服务局A级纳税人数据开发的标准化数据接口服务，聚焦河北省定州市商务服务业领域，核心提供企业A级纳税人资质的实时在线核验能力。通过标准化的数据交互方式，为金融机构、供应链核心企业、投资机构等用户提供精准、高效的企业税务资质核验支撑，助力用户优化业务审批流程、强化风险管控、提升商业决策科学性。,514a530f31a811f0a22c0242ac120012,0,面议,预上架
36b4c78c91e34361840e3ab0ae3b50c0,河北省定州市-社会保障-企业严重失信核验接口,93b7a5d33aa8426985fc44a546ce68fd,"""企业严重失信核验接口""是一款依托权威公共信用数据资源，为用户提供企业严重失信身份核验及全量失信信息查询的标准化数据服务产品。产品核心价值在于通过标准化接口调用，快速判定目标企业是否被列入官方严重失信黑名单，并返回经归集、清洗、核验后的全维度严重失信信息，助力用户规避合作风险、强化合规监管、提升决策安全性，",51e4be6d31a811f0a22c0242ac120012,0,面议,预上架
52f63fe319a94d02ac7185a68c8676cd,河北省定州市-社会保障-企业守信典型核验接口,b0515f98bcf542afaa08b0663c8d4966,产品核心服务在于通过接口调用方式，快速核验目标企业是否属于官方认定的守信典型主体，并返回经归集、清洗、核验后的标准化信用信息，助力用户高效把控合作风险、提升决策效率。,51e4be6d31a811f0a22c0242ac120012,0,面议,预上架
9cb4f1e3bffe4342a57ebd545ba3b83d,河北省邢台市隆尧县-商务服务业-营商环境监测点信息查询,085ec93d20ec413da83fe6d2d7a8459f,"本产品涵盖隆尧县 15 家重点营商环境监测点企业信息，包括远大阀门、今麦郎、三友橡塑等行业龙头。数据包含企业统一社会信用代码、所属行业（涉及制造、食品、化工等）、所在乡镇及“专精特新”等企业性质标签。
",514a530f31a811f0a22c0242ac120012,2,面议,预上架
39dd4de4b4b34f0c963d23d93237943b,河北省邢台市经开区-水的生产和供应业-农村自来水用户缴费信息查询,2fe240696c4c4ca19d1bcde1c3c04b73,主要承载了交易时间、表具编号、水表用途、水表类型、水价方案、缴费方、交易类型、交易金额、客户名称、详细地址等业务信息,5093c5bc31a811f0a22c0242ac120012,2,面议,预上架
1aefebab9b214b32b5ee84bd05653cbe,河北省邢台市宁晋县-电力-风电项目信息查询,4ede12bd23024ddb9c9f15d01dfa0265,查询宁晋县的风电项目分布、项目规模等情况。,5085be8e31a811f0a22c0242ac120012,2,面议,预上架
c5f3c5d9a7bd4be1bb73f3ffae304e0a,河北省邯郸市-货币金融服务-“企业用气”产品和服务,defaultProductThumbnail,企业用气数据产品和服务基于邯郸产投华燃新能源集团有限公司企业用气数据源开发形成，具备核验功能，可服务金融业货币金融核验服务。,51207eef31a811f0a22c0242ac120012,0,面议,预上架
4d6f60e3fcfc493690d48e0fac1e9398,河北省石家庄市深泽县-卫生-医疗体检核验接口,defaultProductThumbnail,河北省石家庄市深泽县县医院在日常进行体检业务中产生的数据，包含体检号、项目名称、结果等信息，可用于用户体检信息查询、为医药公司提供制药供药依据等场景。,519ea78231a811f0a22c0242ac120012,0,面议,预上架
92f307528cde4e669ab10a560c48d549,河北省邢台市广宗县-居民服务业-废品回收企业信息查询,24268e5d91e04c4ba8fca3752c5a9515,该产品基于废品回收企业信息建成，包括市场行情分析报告、政策补贴申报辅助、数据安全运维、定制化功能开发等，助力企业精准把握市场动态，充分享受政策红利，降低数字化转型成本。,5182539c31a811f0a22c0242ac120012,2,面议,预上架
0df6d2d05444430591f9c3c257bfa198,河北省邢台市沙河市-文化艺术业-AI提示词信息查询,5bb04a6fd1ff4620b359025c89d2e73c,本数据集收录了沙河市数据局创作的各类人工智能大模型提示，涵盖了文生图片、文生视频、文生音乐、旅游攻略、美食文化、防火宣传、禁烟宣传等10余个场景，约8000条数据。,51bab53331a811f0a22c0242ac120012,2,面议,预上架
8be7402db4fa4d4b9706d561a94919bf,河北省邢台市沙河市-专业技术服务业-气象服务信息查询,60a042e5461742ed888bb1ffb01ce974,本数据集收录了沙河市2024年各类气象信息的数据，涵盖了气象要素日报、环境要素周报、汛期日报、重要气象信息专报、灾害预警信息、新能源气象服务专报等11个种类，具有丰富的应用场景。,5158270831a811f0a22c0242ac120012,2,面议,预上架
ccb74d829a2343969079dbe5facf300c,河北省邢台市沙河市-教育-中小学人工智能进校园作品信息查询,ffbb9f2f683e4e6d864bdd9fef76726f,本数据集收录了2024年-2025年沙河市数据局人工智能进校园活动中制作的120余张ai创作作品，创作工具涵盖了豆包、扣子、腾讯元宝等ai工具和Qwen、kolors等ai生图大模型。,51978a8231a811f0a22c0242ac120012,2,面议,预上架
cec0eaf161a84cffa522dfc01fe299ae,河北省秦皇岛市-批发业-出版物经营许可证查询接口,defaultProductThumbnail,该数据产品和服务基于“出版物经营许可证”证照信息等数据源开发形成，具备证照信息查询功能。,50b6ccc031a811f0a22c0242ac120012,0,面议,预上架
c568830ab529489fa49cdf66fb386362,河北省秦皇岛市-公共设施管理业-城市餐厨废弃物处置从业许可证查询接口,defaultProductThumbnail,该数据产品和服务基于“城市餐厨废弃物处置从业许可证”证照信息等数据源开发形成，具备证照信息查询功能。,51741da331a811f0a22c0242ac120012,0,面议,预上架
f4a1c0c9a7f741fea7234d8fe7e55bce,河北省秦皇岛市-商务服务业-社会团体法人登记证书查询接口,defaultProductThumbnail,该数据产品和服务基于“社会团体法人登记证”证照信息等数据源开发形成，具备证照信息查询功能。,514a530f31a811f0a22c0242ac120012,0,面议,预上架
904d4f06d0914cd384299d3bd2803c4b,河北省秦皇岛市-商务服务业-人力资源服务许可证查询接口,defaultProductThumbnail,该数据产品和服务基于“人力资源服务许可证”证照信息等数据源开发形成，具备证照信息查询功能。,514a530f31a811f0a22c0242ac120012,0,面议,预上架
a8949b55d2014e11a8a9e5052324f0b6,河北省沧州市-教育-训海领航,defaultProductThumbnail,该数据产品和服务基于行政审批数据源开发形成，可自动查询职业学校主体注册经营范围，提高职业学校培训支撑相关企业挖掘相关供应商机的效率与准确性。,51978a8231a811f0a22c0242ac120012,0,面议,预上架
90accff242884d2893c6fbc18156be69,河北省沧州市-保险业-信易核,defaultProductThumbnail,"信易核""是为银行、保险等金融机构量身打造的企业级数字风控产品。以盐山县行政审批局的数据为核心，通过结构化、标准化的API服务，将关键政务信息转化为直观的企业体检报告""。",512e7c6931a811f0a22c0242ac120012,0,面议,预上架
0074ee9228014091a496ba281362b57e,河北省沧州市-金融业-信审通,defaultProductThumbnail,"信审通""是一款面向银行、保险等金融机构的标准化企业信息核验数据服务产品。产品深度融合市场监督管理局等权威部门的实时政务数据，以统一社会信用代码为唯一标识，构建企业全景画像。",5135600b31a811f0a22c0242ac120012,0,面议,预上架
b3d8535867d5461889c3d92d93f3b8e5,河北省沧州市-保险业-医保智核通,defaultProductThumbnail,该数据产品和服务基于盐山县医保局数据源开发形成，联动医保政策与金融风险模型，输出核验结果，显著提升金融机构业务审核效率与风险识别精准度。,512e7c6931a811f0a22c0242ac120012,0,面议,预上架
30820c2e3e5e467e8c57029ad8eaab83,河北省沧州市-国家机构-睿析引擎,defaultProductThumbnail,该数据产品和服务基于运河区行政审批数据源开发形成，提供按企业名称、统一社会信用代码、经营范围、状态进行关联查询的接口，向企业支撑服务业反馈行业潜在商机。,51d6a2ab31a811f0a22c0242ac120012,0,面议,预上架
20ebe50a752e4fff989842ec33e2d19c,河北省沧州市-金融业-企业用水风控宝,defaultProductThumbnail,基于企业持续用水数据，结合时间序列分析模型，对企业经营稳定性进行量化评估，为金融机构提供企业经营真实性与持续性的辅助判断依据。,5135600b31a811f0a22c0242ac120012,0,面议,预上架
5af987322bf44565827456b8ddc8d568,河北省沧州市-其他金融业-融资慧眼,defaultProductThumbnail,基于授权的数据开发“融资慧眼”产品，专为银行等金融机构的预授信系统赋能。该产品可自动查询企业信息、企业奖惩信息、企业股权信息、企业状态等，全面替代传统人工查证与线下纸质材料审核模式，显著提升授信审批的效率与准确性。同时，产品输出客观权威的数据支撑，助力金融机构落实风险管理要求，为企业信贷业务的差异化定价与风险分级管理提供科学依据，赋能绿色金融精准服务产业转型。,5135600b31a811f0a22c0242ac120012,0,面议,预上架
2e486dc58d88452daedac0fb9676d154,河北省石家庄市裕华区-国家机构-内资市场主体查询清单数据集,defaultProductThumbnail,该数据产品和服务基于企业注册登记等数据源开发形成，具备企业状态核验等功能，可服务于行业协会、金融、保险机构等，支撑研究、决策、分析、核验等。,51d6a2ab31a811f0a22c0242ac120012,2,面议,预上架
15e8802172a14d3eb421b18061dc48b4,河北省石家庄市裕华区-道路运输业-道路运输事项审批数据集,defaultProductThumbnail,该数据产品和服务基于综合受理办理道路运输许可职权时形成，具备核验运输证件等功能，可服务于行业协会、保险、金融机构等，支撑研究、决策、分析、核验等。,50cbc1bd31a811f0a22c0242ac120012,2,面议,预上架
ac542849f62f48be8bd392da302259bd,河北省石家庄市赞皇县-水的生产和供应业-企业用水行为分析赋初级产品,defaultProductThumbnail,该数据产品基于企业用水情况等数据源开发形成，具备分析企业用水行为等功能，可提供分行业、分区域用水效率数据，提前做好用水预算和管控，用于水生产公司用水配额与成本管理， 水平衡分析与漏损控制等场景,5093c5bc31a811f0a22c0242ac120012,0,面议,预上架
89e4063a5ab9449f8acc682daea8a2fc,河北省邢台市隆尧县-电力、热力生产和供应业-测风数据信息查询,35c0f5504dc74ad996fd7972fee4b851,汇集了各潜在风电场址的测风塔关键信息，包括所属乡镇、业主单位、具体位置（经纬度坐标）等核心地理与权属字段，可以实现信息归档与查询、资源评估前置分析，可支撑风电项目前期管理场景，招商引资与信息服务场景。,5085be8e31a811f0a22c0242ac120012,2,面议,预上架
c1dfb8e160a94f5a9d1725444cdf3a38,河北省邢台市信都区-道路运输业-公交站点信息查询,15601c12707f4131ba51ba4e848f1ed5,该产品包括各路公交车始发、到站时间，各站点停靠时间等信息，可以查询公交车线路信息和位置，提供车辆线路、位置信息查询服务。,50cbc1bd31a811f0a22c0242ac120012,2,面议,预上架
4095d73690c749b1b79a8b3ba2d21ad3,河北省邢台市高新区-房地产业-房地产开发项目数据查询,1fdfed37e2464d6b94dd1566853d4476,该数据产品汇集了项目开发单位、建设地点、计划竣工时间等业务信息，用于分析区域商品房供需饱和度，评估学校、医院、交通等配套缺口，判断装修、家居企业入场展销时机。,513c395131a811f0a22c0242ac120012,2,面议,预上架
e3552925ad6040b5b0b669c228c78f87,河北省邢台市-道路运输业-公交站点信息查询,dfc78a63caa64de6a48dfa8d3b8efe0e,该产品包括车牌号、线路名称、子线路名称、经度、纬度、上下行、状态标识、站名、车速、方向角、GPS上报时间等等信息，可以查询公交车线路信息和位置，提供车辆线路、位置信息查询服务。,50cbc1bd31a811f0a22c0242ac120012,2,面议,预上架
45c7b8ba686249548276c9d6311694d7,河北省石家庄市裕华区-国家机构-政务服务事项办事指南数据集,defaultProductThumbnail,该数据产品和服务基于政务服务事项办事指南编制等数据源开发形成，具备实时查验办事指南功能，可服务于行业协会、保险、金融机构等，支撑研究、决策、分析、核验等。,51d6a2ab31a811f0a22c0242ac120012,2,面议,预上架
41a1d353afd947218d79e56d3eaef608,河北省石家庄市裕华区-道路运输业-特种设备气瓶登记情况数据集,defaultProductThumbnail,该数据产品和服务基于综合受理办理业务、特种设备使用许可职权时形成，具备提升公共安全治理效能功能，可服务于行业协会、保险、金融机构等，支撑研究、决策、分析、核验等。,50cbc1bd31a811f0a22c0242ac120012,2,面议,预上架
04966d9d7cf64339ba6bfa8eb0b506f5,河北省石家庄市裕华区-国家机构-个体主体查询清单数据集,defaultProductThumbnail,该数据产品和服务基于个体注册登记、信息核查等数据源开发形成，具备实时查验个体主体当前状态功能，可服务于行业协会、保险、金融机构等，支撑研究、决策、分析、核验等。,51d6a2ab31a811f0a22c0242ac120012,2,面议,预上架
b697e105859748d6829a20e3695fb904,河北省邢台市柏乡县-专业技术服务业-充电基础设施信息查询,fc0c1524bb264a6499f100200437fa27,"该数据产品基于邢台市柏乡县全县范围内已建成的公共及专用充电站（桩）的关键信息，涵盖充电设施具体位置、充电桩数量、建设单位等核心字段。公众服务与智慧交通场景，助力智慧城市与绿色出行体系建设。
",5158270831a811f0a22c0242ac120012,2,面议,预上架
76a2f2d484e844b69a7d97fc4780d316,河北省邢台市平乡县-电力、热力生产和供应业-光伏发电项目信息查询,3f34976463b548a7bd878a0bb930daa1,该数据产品基于“太阳能（光伏）资源普查与光照测量项目管理”数据服务，汇集了各潜在光伏电站场址的光照测量站关键信息，涵盖所属乡镇、业主单位、精确地理坐标等核心字段。用于光伏项目开发与管理等场景。,5085be8e31a811f0a22c0242ac120012,2,面议,预上架
01a04e7c500a4c838457070e86a2d793,河北省邢台市广宗县-电力、热力生产和供应业-光伏电网可开放容量信息查询,513dc69a059c4694b5faee190df63cc4,本产品以光伏电网可开放容量数据为核心，整合电网运行、新能源接入及区域承载能力等相关数据资源，形成面向政府、企业和社会主体的数据产品与数据服务。,5085be8e31a811f0a22c0242ac120012,2,面议,预上架
42b1adf849d141f3871bb8e6c58f42b2,河北省秦皇岛市-公共设施管理业-旅行社业务经营许可证查询接口,defaultProductThumbnail,该数据产品和服务基于“旅行社业务经营许可证”证照信息等数据源开发形成，具备证照信息查询功能。,51741da331a811f0a22c0242ac120012,0,面议,预上架
dab21a5ea32f4941a156f279bfeb64de,河北省秦皇岛市-公共设施管理业-临时占用城市道路许可证查询接口,defaultProductThumbnail,该数据产品和服务基于“临时占用城市道路许可证”证照信息等数据源开发形成，具备证照信息查询功能。,51741da331a811f0a22c0242ac120012,0,面议,预上架
99df1d96c8d444468eabfdab3dcff5d1,河北省秦皇岛市-商务服务业-劳务派遣经营许可证查询接口,defaultProductThumbnail,该数据产品和服务基于“劳务派遣经营许可证”证照信息等数据源开发形成，具备证照信息查询功能。,514a530f31a811f0a22c0242ac120012,0,面议,预上架
519b0e2e8e914bbca0347f967eb4562c,河北省秦皇岛市-卫生-放射诊疗许可证查询接口,defaultProductThumbnail,该数据产品和服务基于“放射诊疗许可证”证照信息等数据源开发形成，具备证照信息查询功能。,519ea78231a811f0a22c0242ac120012,0,面议,预上架
73a9d99544f24ddf8593a6544eba1662,河北省秦皇岛市-房屋建筑业-建设工程竣工验收备案证查询接口,defaultProductThumbnail,该数据产品和服务基于“建设工程竣工验收备案证”证照信息等数据源开发形成，具备证照信息查询功能。,509ace7e31a811f0a22c0242ac120012,0,面议,预上架
b2cd41fe6f84416d881fc1f6937dbafe,河北省秦皇岛市-土木工程建筑业-建设用地规划许可证查询接口,defaultProductThumbnail,该数据产品和服务基于“建设用地规划许可证”证照信息等数据源开发形成，具备证照信息查询功能。,50a1b21731a811f0a22c0242ac120012,0,面议,预上架
211d19b51e2c42188a46daa7cb1b712d,河北省秦皇岛市-房屋建筑业-中华人民共和国建设工程规划许可证查询接口,defaultProductThumbnail,该数据产品和服务基于“中华人民共和国建设工程规划许可证”证照信息等数据源开发形成，具备证照信息查询功能。,509ace7e31a811f0a22c0242ac120012,0,面议,预上架
31b017ed90894ee185c480571dc9171b,河北省秦皇岛市-生态保护和环境治理业-排污许可证查询接口,defaultProductThumbnail,该数据产品和服务基于“排污许可证”证照信息等数据源开发形成，具备证照信息查询功能。,516cf6b231a811f0a22c0242ac120012,0,面议,预上架
111cac8970234037a402e7166db9f84f,河北省秦皇岛市-道路运输业-中华人民共和国道路运输经营许可证查询接口,defaultProductThumbnail,该数据产品和服务基于“中华人民共和国道路运输经营许可证”证照信息等数据源开发形成，具备证照信息查询功能。,50cbc1bd31a811f0a22c0242ac120012,0,面议,预上架
dad7114634b742659f9037da531b3961,河北省秦皇岛市-生态保护和环境治理业-城镇污水排入排水管网许可证查询接口,defaultProductThumbnail,该数据产品和服务基于“城镇污水排入排水管网许可证”证照信息等数据源开发形成，具备证照信息查询功能。,516cf6b231a811f0a22c0242ac120012,0,面议,预上架
eabadfd4f0b54bd19b4eb6c609464618,河北省石家庄市新乐市-水的生产和供应业-供水公司用户用水信息API接口,defaultProductThumbnail,该数据产品和服务基于用水数据中用户名称、上次抄表、抄表水量、预存余额等数据源开发形成，可服务于用户用水数据查询和为其他企业和个人提供用水依据等服务。,5093c5bc31a811f0a22c0242ac120012,0,面议,预上架
a3e0caf51fb94a9db3b3211141b25a95,河北省秦皇岛市-专业技术服务业-海岸及近海气象服务,defaultProductThumbnail,数据来源于国省市县气象部门，在提供气象服务中产生的，包括常规气象要素以及未来天气预报预警等情况内容，可用于海上航运、农业生产、交通运输、康养旅游、公共管理、应急救援等场景。,5158270831a811f0a22c0242ac120012,2,面议,预上架
1d85fd5db1d2463499a84e9aab3b61b2,河北省秦皇岛市-专业技术服务业-高考专题气象服务报告,defaultProductThumbnail,数据来源于国省市县气象部门，在提供气象服务中产生的，包括常规气象要素以及未来天气预报预警等情况内容，可用于学生高考、交通运输、教育调度、公共管理、应急救援等场景。,5158270831a811f0a22c0242ac120012,2,面议,预上架
e1bf3e0cd6c24b09b4be1f8e48d1593e,河北省承德市-其他金融业-公积金缴存信用评分,defaultProductThumbnail,"该数据基于承德市住房公积金管理中为公积金交存单位和缴存职工提供服务过程中产生的数据开发形成,包括交存单位名称、缴存基数、缴至年月、事业单位法人证书等数据，可以用于为金融机构信贷业务提供信息支持等场景。",5135600b31a811f0a22c0242ac120012,0,面议,预上架
bae5ee11c4cd479996bdfa81b34eb56a,河北省石家庄市高邑县-电力、热力生产和供应业-供暖收费数据核验接口,defaultProductThumbnail,该数据产品和服务基于用户姓名、小区名称、缴费日期等供热缴费数据资源开发形成，具备缴费信息统计、账单核对功能，可支撑供热收费业务规范化管理，助力服务于精准掌握收费进度与提升用户缴费服务体验。,5085be8e31a811f0a22c0242ac120012,0,面议,预上架
cba75bc7a295445c9171dc5544e612f6,河北省石家庄市高邑县-电力、热力生产和供应业-供暖生产数据核验接口,defaultProductThumbnail,该数据产品和服务基于供温、回温、供压、滤前供压、滤后供压等供热生产数据资源开发形成，具备供热生产数据整合、统计分析功能，可支撑供热运行状态实时监测、异常预警，助力服务于区域供热精细化管理与能效提升。,5085be8e31a811f0a22c0242ac120012,0,面议,预上架
c844f6fbddcc4c5884e18dd70bc40415,河北省石家庄市高邑县-电力、热力生产和供应业-供暖客服报修数据核验接口,defaultProductThumbnail,该数据产品和服务基于用户姓名、小区名称、报修时间等供热报修数据资源开发形成，具备报修信息归集、工单跟踪功能，可支撑供热维修响应效率提升，助力服务于民生供热保障与精细化运维管理。,5085be8e31a811f0a22c0242ac120012,0,面议,预上架
b2b9c679c0364380a0dd45bfe836fccf,河北省石家庄市高邑县-电力、热力生产和供应业-供暖报停数据核验接口,defaultProductThumbnail,该数据产品和服务基于小区名称、用户姓名、用热报停状态等供热报停数据资源开发形成，具备报停信息统计、状态核查功能，可支撑供热报停业务规范化管理，助力服务于精准核算供热成本与优化供热资源配置。,5085be8e31a811f0a22c0242ac120012,0,面议,预上架
dcb986cf5a46402a87945b0974850d40,河北省邢台市内丘县-电力、热力生产和供应业-充电场站数据,defaultProductThumbnail,数据来源：人工采集。 数据内容：内丘县范围内充电场站的管理企业、场地名称、详细位置、占地面积、桩型（快充/慢充）等多维度结构化数据。 应用：应用于充电场站规划、位置优化与行业监管。,5085be8e31a811f0a22c0242ac120012,2,面议,预上架
f9901baa056444439a6c3b12400dd3e8,河北省邢台市宁晋县-电力、热力生产和供应业-光伏发电项目信息查询,da0c7cb12ba1470c87152b90901ee701,能源企业在进行屋顶分布式光伏发电时，能源企业可以对平乡县的光伏分布及发电状态进行查询。,5085be8e31a811f0a22c0242ac120012,2,面议,预上架
656af5979ae04514a925fc6aaf3170b1,河北省沧州市-金融业-企信合规通,defaultProductThumbnail,基于授权的数据开发“企信合规通”产品，专为银行等金融机构的预授信系统赋能。该产品可自动查询匹配单位企业信用等级，全面替代传统人工查证与线下纸质材料审核模式，显著提升授信审批的效率与准确性。同时，产品输出客观权威的数据支撑，助力金融机构落实风险管理要求，为企业信贷业务的差异化定价与风险分级管理提供科学依据，赋能绿色金融精准服务产业转型。,5135600b31a811f0a22c0242ac120012,0,面议,预上架
668cb969e16b4b59be8954ca7d5edb11,河北省沧州市-服务业-车位智析通,defaultProductThumbnail,基于授权的数据开发“车位智析通”产品，向商业综合体、停车管理公司、交通管理部门等客户提供静态交通核验API接口，保障通行效率、提高车位周转率与运营收入。该产品可自动查询某段时间内，停车场占用程度等级，覆盖个人私家车位防占与闲置出租、公共及商业场所车位智能管理、车主便捷寻位缴费，交通监管部门交通疏导等服务场景。,514a530f31a811f0a22c0242ac120012,0,面议,预上架
83e3e5da5749461a9b4489ebce02e8c2,河北省张家口市-国家机构-康保县气瓶档案查询数据集,defaultProductThumbnail,该数据为康保县数据和政务服务局履行车用气瓶审批职权中产生，包含设备品种、充装介质、车牌号、车辆VIN码、使用登记证编号、使用单位名称等，可用于车用气瓶加气，检验及日常检查分析查询。,51d6a2ab31a811f0a22c0242ac120012,0,面议,预上架
